web-scraper-order,web-scraper-start-url,type_shoes,price,adresse,img-src
"1739391310-126","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike Presto","15 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2331943_uploaded_image1_1592906238.jpg"
"1739391310-127","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Nike Presto","20 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2331930_uploaded_image1_1592906118.jpg"
"1739391310-128","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike Presto","20 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2331921_uploaded_image1_1592906011.jpg"
"1739391310-129","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","23 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2331911_uploaded_image1_1592905903.jpg"
"1739391310-130","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Timberland","23 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2331900_uploaded_image1_1592905802.jpg"
"1739391310-131","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Timberland","23 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2331890_uploaded_image1_1592905731.jpg"
"1739391310-132","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Wallabies","20 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2331884_uploaded_image1_1592905655.jpg"
"1739391310-133","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Adidas Yeezy","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2331799_uploaded_image1_1592904464.jpg"
"1739391310-134","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme Sebago","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330311_uploaded_image1_1592868925.jpg"
"1739391310-135","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Mocassins Sebago","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330306_uploaded_image1_1592868889.jpg"
"1739391310-136","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Sebago","11 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330297_uploaded_image1_1592868852.jpg"
"1739391310-137","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme Sebago","11 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330293_uploaded_image1_1592868814.jpg"
"1739391310-138","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330259_uploaded_image1_1592868597.jpg"
"1739391310-139","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330257_uploaded_image1_1592868557.jpg"
"1739391310-140","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330250_uploaded_image1_1592868517.jpg"
"1739391310-141","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330244_uploaded_image1_1592868487.jpg"
"1739391310-142","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330238_uploaded_image1_1592868458.jpg"
"1739391310-143","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Wallabies homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330237_uploaded_image1_1592868429.jpg"
"1739391310-144","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Wallabies","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330231_uploaded_image1_1592868365.jpg"
"1739391310-145","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330020_uploaded_image1_1592865093.jpg"
"1739391310-146","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330017_uploaded_image1_1592865035.jpg"
"1739391310-147","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330014_uploaded_image1_1592864974.jpg"
"1739391310-148","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330010_uploaded_image1_1592864905.jpg"
"1739391310-149","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Nike","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330007_uploaded_image1_1592864833.jpg"
"1739391310-150","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Nike","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330006_uploaded_image1_1592864793.jpg"
"1739391310-151","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Vans","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2330004_uploaded_image1_1592864736.jpg"
"1739391310-152","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2329616_uploaded_image1_1592858435.jpg"
"1739391310-153","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2329547_uploaded_image1_1592857456.jpg"
"1739391310-154","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Mocassins homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2328881_uploaded_image1_1592847479.jpg"
"1739391310-155","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Nike","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2328688_uploaded_image1_1592845070.jpg"
"1739391310-156","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike Air","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2328580_uploaded_image1_1592844242.jpg"
"1739391310-157","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Mc Queen","22 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2328577_uploaded_image1_1592844206.jpg"
"1739391310-158","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Fila","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2328568_uploaded_image1_1592844132.jpg"
"1739391310-159","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike Zoom","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2328563_uploaded_image1_1592844080.jpg"
"1739391310-160","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike Air","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2328557_uploaded_image1_1592844038.jpg"
"1739391310-161","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Balenciaga","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2328543_uploaded_image1_1592843937.jpg"
"1739391310-162","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2328535_uploaded_image1_1592843860.jpg"
"1739391310-163","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Adidas Topanga","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2328512_uploaded_image1_1592843736.jpg"
"1739391310-164","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Puma","23 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2328499_uploaded_image1_1592843639.jpg"
"1739391310-165","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike Air","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2328489_uploaded_image1_1592843563.jpg"
"1739391310-166","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Jordan","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2328478_uploaded_image1_1592843504.jpg"
"1739391310-167","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Mcqueen","22 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2328475_uploaded_image1_1592843457.jpg"
"1739391310-168","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Reebok","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2328467_uploaded_image1_1592843419.jpg"
"1739391314-169","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Sandales  Nike","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345958_uploaded_image1_1593099804.jpg"
"1739391314-170","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Tapettes","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345946_uploaded_image1_1593099671.jpg"
"1739391314-171","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345923_uploaded_image1_1593099533.jpg"
"1739391314-172","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures LeBron James","22 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345646_uploaded_image1_1593095970.jpg"
"1739391314-173","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets LeBron James 15","22 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345641_uploaded_image1_1593095929.jpg"
"1739391314-174","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures All Star","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345399_uploaded_image1_1593093103.jpg"
"1739391314-175","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Puma","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345393_uploaded_image1_1593093033.jpg"
"1739391314-176","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Nike Air Force","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345385_uploaded_image2_1593092996.jpeg"
"1739391314-177","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Reebok","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345377_uploaded_image1_1593092916.jpg"
"1739391314-178","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Reebok","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345373_uploaded_image1_1593092885.jpg"
"1739391314-179","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345369_uploaded_image1_1593092856.jpg"
"1739391314-180","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Adidas Samba","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345365_uploaded_image1_1593092819.jpg"
"1739391314-181","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345359_uploaded_image1_1593092772.jpg"
"1739391314-182","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Presto","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345354_uploaded_image1_1593092709.jpg"
"1739391314-183","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Stan smith","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345348_uploaded_image1_1593092668.jpg"
"1739391314-184","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345344_uploaded_image1_1593092627.jpg"
"1739391314-185","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Puma","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345337_uploaded_image1_1593092568.jpg"
"1739391314-186","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Vans","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345332_uploaded_image1_1593092493.jpg"
"1739391314-187","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Stan Smith","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345326_uploaded_image1_1593092425.jpg"
"1739391314-188","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Sebago","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345323_uploaded_image1_1593092395.jpg"
"1739391314-189","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Sebago","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345318_uploaded_image2_1593092334.jpeg"
"1739391314-190","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Stan Smith","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345310_uploaded_image1_1593092239.jpg"
"1739391314-191","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Adidas","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345306_uploaded_image1_1593092204.jpg"
"1739391314-192","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Puma","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345302_uploaded_image1_1593092146.jpg"
"1739391314-193","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Nike Air Force One","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2345299_uploaded_image2_1593092102.jpeg"
"1739391314-194","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures hommes","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2344720_uploaded_image1_1593085951.jpg"
"1739391314-195","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Sandales Suprême","6 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2344573_uploaded_image1_1593084591.jpg"
"1739391314-196","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Wallabies","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2344482_uploaded_image1_1593083725.jpg"
"1739391314-197","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Nike","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2344394_uploaded_image1_1593082866.jpg"
"1739391314-198","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Nike","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2344388_uploaded_image1_1593082826.jpg"
"1739391314-199","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Asics","23 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2344383_uploaded_image1_1593082796.jpg"
